"hotel";"is_canceled";"lead_time";"arrival_date_year";"arrival_date_month";"arrival_date_day_of_month";"stays_in_weekend_nights";"stays_in_week_nights";"adults";"children";"babies";"meal";"country";"market_segment";"distribution_channel";"is_repeated_guest";"previous_cancellations";"previous_bookings_not_canceled";"reserved_room_type";"assigned_room_type";"booking_changes";"deposit_type";"agent";"company";"days_in_waiting_list";"customer_type";"adr";"required_car_parking_spaces";"total_of_special_requests";"reservation_status";"reservation_status_date"
"Resort Hotel";0;0;2015;"December";9;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient";43;0;0;"Check-Out";"2015-12-10"
"Resort Hotel";0;0;2015;"December";9;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"D";"D";0;"No Deposit";"";"";0;"Transient";40;0;0;"Check-Out";"2015-12-10"
"Resort Hotel";0;0;2015;"December";9;0;3;2;0;0;"BB";"ESP";"Direct";"Direct";0;0;0;"A";"A";2;"No Deposit";"";"";0;"Transient";43;0;0;"Check-Out";"2015-12-12"
"Resort Hotel";0;0;2015;"December";9;0;3;2;0;0;"BB";"FIN";"Online TA";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"242";"";0;"Transient";58;1;0;"Check-Out";"2015-12-12"
"Resort Hotel";0;0;2015;"December";10;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient";38;0;1;"Check-Out";"2015-12-11"
"Resort Hotel";0;0;2015;"December";10;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient";38;1;1;"Check-Out";"2015-12-11"
"Resort Hotel";0;0;2015;"December";10;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"E";0;"No Deposit";"";"144";0;"Transient";25;0;0;"Check-Out";"2015-12-11"
"Resort Hotel";0;0;2015;"December";10;0;1;1;0;0;"BB";"PRT";"Direct";"Direct";0;0;1;"A";"D";0;"No Deposit";"";"";0;"Transient";38;0;0;"Check-Out";"2015-12-11"
"Resort Hotel";0;0;2015;"December";11;0;0;1;0;0;"BB";"RUS";"Direct";"Direct";1;0;0;"A";"D";1;"No Deposit";"";"";0;"Transient";0;0;0;"Check-Out";"2015-12-11"
"Resort Hotel";0;0;2015;"December";11;0;2;2;0;0;"BB";"FRA";"Direct";"Direct";0;0;0;"D";"D";1;"No Deposit";"";"";0;"Transient";46;0;0;"Check-Out";"2015-12-13"
"Resort Hotel";0;0;2015;"December";12;0;1;2;1;0;"BB";"ESP";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"314";"";0;"Transient";37;0;1;"Check-Out";"2015-12-13"
"Resort Hotel";0;0;2015;"December";13;1;0;1;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";40;0;1;"Check-Out";"2015-12-14"
"Resort Hotel";0;0;2015;"December";13;1;0;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"E";0;"No Deposit";"";"";0;"Transient";43;0;1;"Check-Out";"2015-12-14"
"Resort Hotel";0;0;2015;"December";14;0;0;1;0;0;"BB";"PRT";"Corporate";"Corporate";1;0;0;"D";"D";0;"No Deposit";"";"195";0;"Transient";0;0;0;"Check-Out";"2015-12-14"
"Resort Hotel";0;0;2015;"December";14;1;0;1;0;0;"BB";"PRT";"Complementary";"Direct";0;0;0;"G";"G";0;"No Deposit";"";"";0;"Transient";0;0;0;"Check-Out";"2015-12-15"
"Resort Hotel";0;0;2015;"December";14;1;0;1;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"5";"";0;"Transient";25;1;0;"Check-Out";"2015-12-15"
"Resort Hotel";0;0;2015;"December";14;1;0;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"314";"";0;"Transient";26;1;0;"Check-Out";"2015-12-15"
"Resort Hotel";0;0;2015;"December";14;1;3;1;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";1;"No Deposit";"240";"";0;"Transient";32;0;0;"Check-Out";"2015-12-18"
"Resort Hotel";0;0;2015;"December";14;1;3;1;0;0;"HB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";1;"No Deposit";"";"110";0;"Transient";40;0;1;"Check-Out";"2015-12-18"
"Resort Hotel";0;0;2015;"December";15;0;1;1;0;0;"BB";"";"Corporate";"Corporate";0;2;3;"A";"A";0;"No Deposit";"";"135";0;"Transient";35;0;2;"Check-Out";"2015-12-16"
"Resort Hotel";0;0;2015;"December";15;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"355";0;"Transient";35;0;0;"Check-Out";"2015-12-16"
"Resort Hotel";0;0;2015;"December";15;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"D";0;"No Deposit";"";"290";0;"Transient";35;0;0;"Check-Out";"2015-12-16"
"Resort Hotel";0;0;2015;"December";16;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"286";0;"Transient";38;0;0;"Check-Out";"2015-12-17"
"Resort Hotel";0;0;2015;"December";16;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"31";0;"Transient";35;1;0;"Check-Out";"2015-12-17"
"Resort Hotel";0;0;2015;"December";16;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";1;1;5;"A";"D";0;"No Deposit";"88";"";0;"Transient";35;0;0;"Check-Out";"2015-12-17"
"Resort Hotel";0;0;2015;"December";16;0;1;1;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"D";1;"No Deposit";"127";"";0;"Transient";27;0;0;"Check-Out";"2015-12-17"
"Resort Hotel";0;0;2015;"December";16;0;1;1;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";40;0;1;"Check-Out";"2015-12-17"
"Resort Hotel";0;0;2015;"December";16;0;1;1;0;0;"BB";"PRT";"Online TA";"TA/TO";1;0;1;"D";"D";0;"No Deposit";"240";"";0;"Transient";40;0;0;"Check-Out";"2015-12-17"
"Resort Hotel";0;0;2015;"December";16;0;1;1;0;0;"BB";"PRT";"Online TA";"TA/TO";1;0;2;"D";"D";0;"No Deposit";"240";"";0;"Transient";40;0;1;"Check-Out";"2015-12-17"
"Resort Hotel";0;0;2015;"December";16;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"D";0;"No Deposit";"";"";0;"Transient";46;1;0;"Check-Out";"2015-12-17"
"Resort Hotel";0;0;2015;"December";17;0;1;1;0;0;"BB";"";"Online TA";"TA/TO";0;0;1;"A";"A";0;"No Deposit";"177";"";0;"Transient";25;0;1;"Check-Out";"2015-12-18"
"Resort Hotel";0;0;2015;"December";17;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"D";1;"No Deposit";"";"";0;"Transient";38;0;0;"Check-Out";"2015-12-18"
"Resort Hotel";0;0;2015;"December";17;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"E";0;"No Deposit";"";"144";0;"Transient";25;0;0;"Check-Out";"2015-12-18"
"Resort Hotel";0;0;2015;"December";17;0;1;1;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"D";0;"No Deposit";"";"";0;"Transient";38;0;0;"Check-Out";"2015-12-18"
"Resort Hotel";0;0;2015;"December";17;0;1;2;0;0;"BB";"ESP";"Direct";"Direct";0;0;0;"D";"D";0;"No Deposit";"";"";0;"Transient";46;1;0;"Check-Out";"2015-12-18"
"Resort Hotel";0;0;2015;"December";17;1;3;2;0;0;"BB";"NLD";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";46;0;0;"Check-Out";"2015-12-21"
"Resort Hotel";0;0;2015;"December";18;0;1;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"241";"";0;"Group";35;0;0;"Check-Out";"2015-12-19"
"Resort Hotel";0;0;2015;"December";18;0;1;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";1;0;1;"A";"A";0;"No Deposit";"127";"";0;"Transient";31;0;1;"Check-Out";"2015-12-19"
"Resort Hotel";0;0;2015;"December";19;0;1;2;0;0;"BB";"NLD";"Direct";"Direct";0;0;0;"D";"D";0;"No Deposit";"";"";0;"Transient";43;0;0;"Check-Out";"2015-12-20"
"Resort Hotel";0;0;2015;"December";19;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"D";0;"No Deposit";"";"";0;"Transient";43;0;0;"Check-Out";"2015-12-20"
"Resort Hotel";0;0;2015;"December";19;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"240";"";0;"Transient";48;0;0;"Check-Out";"2015-12-20"
"Resort Hotel";0;0;2015;"December";19;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";48;0;1;"Check-Out";"2015-12-20"
"Resort Hotel";0;0;2015;"December";19;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"G";0;"No Deposit";"241";"";0;"Transient";72;0;0;"Check-Out";"2015-12-20"
"Resort Hotel";0;0;2015;"December";19;0;1;2;2;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";95;1;1;"Check-Out";"2015-12-20"
"Resort Hotel";0;0;2015;"December";19;1;1;2;0;0;"BB";"BRA";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"241";"";0;"Transient";35;0;1;"Check-Out";"2015-12-21"
"Resort Hotel";0;0;2015;"December";20;1;0;1;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";1;"No Deposit";"240";"";0;"Transient";58;0;1;"Check-Out";"2015-12-21"
"Resort Hotel";0;0;2015;"December";20;1;0;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";48;0;0;"Check-Out";"2015-12-21"
"Resort Hotel";0;0;2015;"December";20;1;0;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";48;0;0;"Check-Out";"2015-12-21"
"Resort Hotel";0;0;2015;"December";21;1;0;1;0;0;"BB";"";"Online TA";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"240";"";0;"Transient";39;0;1;"Check-Out";"2015-12-22"
"Resort Hotel";0;0;2015;"December";21;1;0;1;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"D";0;"No Deposit";"";"";0;"Transient";38;0;0;"Check-Out";"2015-12-22"
"Resort Hotel";0;0;2015;"December";21;1;0;2;0;0;"BB";"";"Direct";"Direct";0;0;0;"E";"E";0;"No Deposit";"";"";0;"Transient";69;1;0;"Check-Out";"2015-12-22"
"Resort Hotel";0;0;2015;"December";21;1;0;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient";49;1;0;"Check-Out";"2015-12-22"
"Resort Hotel";0;0;2015;"December";21;1;0;2;0;0;"BB";"PRT";"Direct";"Direct";1;0;2;"D";"D";0;"No Deposit";"";"";0;"Transient";46;0;1;"Check-Out";"2015-12-22"
"Resort Hotel";0;0;2015;"December";22;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"94";0;"Transient";25;0;0;"Check-Out";"2015-12-23"
"Resort Hotel";0;0;2015;"December";22;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"94";0;"Transient";25;1;0;"Check-Out";"2015-12-23"
"Resort Hotel";0;0;2015;"December";22;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;1;2;"A";"A";0;"No Deposit";"";"94";0;"Transient";25;0;0;"Check-Out";"2015-12-23"
"Resort Hotel";0;0;2015;"December";22;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";1;0;1;"A";"A";0;"No Deposit";"";"94";0;"Transient";25;0;0;"Check-Out";"2015-12-23"
"Resort Hotel";0;0;2015;"December";22;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";1;0;2;"A";"A";0;"No Deposit";"";"47";0;"Transient";35;0;0;"Check-Out";"2015-12-23"
"Resort Hotel";0;0;2015;"December";22;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";1;0;1;"D";"D";1;"No Deposit";"";"";0;"Transient";43;0;0;"Check-Out";"2015-12-23"
"Resort Hotel";0;0;2015;"December";23;0;2;2;2;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";108;1;0;"Check-Out";"2015-12-25"
"Resort Hotel";0;0;2015;"December";24;0;0;2;0;0;"BB";"PRT";"Online TA";"TA/TO";1;0;0;"A";"I";0;"No Deposit";"241";"";0;"Transient";0;0;1;"Check-Out";"2015-12-24"
"Resort Hotel";0;0;2015;"December";24;0;3;3;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";1;"No Deposit";"5";"";0;"Transient";61;0;1;"Check-Out";"2015-12-27"
"Resort Hotel";0;0;2015;"December";25;0;1;2;0;0;"BB";"DEU";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";55;0;1;"Check-Out";"2015-12-26"
"Resort Hotel";0;0;2015;"December";25;0;1;2;0;0;"BB";"FRA";"Direct";"Direct";0;0;0;"F";"F";0;"No Deposit";"";"";0;"Transient";65;0;0;"Check-Out";"2015-12-26"
"Resort Hotel";0;0;2015;"December";25;1;2;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"241";"";0;"Transient";42;0;0;"Check-Out";"2015-12-28"
"Resort Hotel";0;0;2015;"December";26;0;1;2;0;0;"BB";"ESP";"Direct";"Direct";0;0;0;"A";"E";0;"No Deposit";"";"";0;"Transient";65;0;0;"Check-Out";"2015-12-27"
"Resort Hotel";0;0;2015;"December";26;0;1;2;0;0;"BB";"FRA";"Online TA";"TA/TO";0;0;0;"A";"E";0;"No Deposit";"240";"";0;"Transient";61;1;0;"Check-Out";"2015-12-27"
"Resort Hotel";0;0;2015;"December";26;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient";50;0;0;"Check-Out";"2015-12-27"
"Resort Hotel";0;0;2015;"December";26;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"240";"";0;"Transient";65;0;0;"Check-Out";"2015-12-27"
"Resort Hotel";0;0;2015;"December";26;0;1;2;0;1;"BB";"PRT";"Direct";"Direct";0;0;0;"D";"D";0;"No Deposit";"";"";0;"Transient";50;0;1;"Check-Out";"2015-12-27"
"Resort Hotel";0;0;2015;"December";26;1;1;2;0;0;"BB";"FRA";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";71;1;0;"Check-Out";"2015-12-28"
"Resort Hotel";0;0;2015;"December";26;1;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";1;"No Deposit";"";"";0;"Transient";50;0;0;"Check-Out";"2015-12-28"
"Resort Hotel";0;0;2015;"December";27;1;0;2;0;0;"BB";"DEU";"Direct";"Direct";0;0;0;"F";"F";0;"No Deposit";"";"";0;"Transient";75;0;0;"Check-Out";"2015-12-28"
"Resort Hotel";0;0;2015;"December";27;1;0;2;0;0;"BB";"USA";"Direct";"Direct";0;0;0;"E";"E";0;"No Deposit";"";"";0;"Transient";71;1;0;"Check-Out";"2015-12-28"
"Resort Hotel";0;0;2015;"December";27;2;0;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"250";"";0;"Group";50;0;0;"Check-Out";"2015-12-29"
"Resort Hotel";0;0;2015;"December";28;0;0;2;0;0;"BB";"PRT";"Direct";"Direct";1;0;0;"F";"F";0;"No Deposit";"";"";0;"Transient";0;0;0;"Check-Out";"2015-12-28"
"Resort Hotel";0;0;2015;"December";28;1;0;1;0;0;"BB";"PRT";"Corporate";"Corporate";1;1;6;"A";"A";0;"No Deposit";"88";"";0;"Transient";35;0;0;"Check-Out";"2015-12-29"
"Resort Hotel";0;0;2015;"December";28;1;0;1;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"D";0;"No Deposit";"";"";0;"Transient";45;0;1;"Check-Out";"2015-12-29"
"Resort Hotel";0;0;2015;"December";28;1;0;2;0;0;"BB";"GBR";"Direct";"Direct";0;0;0;"A";"G";0;"No Deposit";"";"";0;"Transient";95;0;0;"Check-Out";"2015-12-29"
"Resort Hotel";0;0;2015;"December";28;1;0;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"D";0;"No Deposit";"";"";0;"Transient";50;0;1;"Check-Out";"2015-12-29"
"Resort Hotel";0;0;2015;"December";28;1;0;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"F";"F";0;"No Deposit";"250";"";0;"Transient";111;1;2;"Check-Out";"2015-12-29"
"Resort Hotel";0;0;2015;"December";28;1;0;2;0;0;"BB";"USA";"Direct";"Direct";0;0;0;"A";"F";0;"No Deposit";"";"";0;"Transient";75;0;0;"Check-Out";"2015-12-29"
"Resort Hotel";0;0;2015;"December";28;1;0;2;1;0;"BB";"CHN";"Online TA";"TA/TO";0;0;0;"H";"H";0;"No Deposit";"240";"";0;"Transient";115;0;0;"Check-Out";"2015-12-29"
"Resort Hotel";0;0;2015;"December";28;1;0;2;1;1;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"C";0;"No Deposit";"";"";0;"Transient";68;0;0;"Check-Out";"2015-12-29"
"Resort Hotel";0;0;2015;"December";28;1;1;1;0;0;"HB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"110";0;"Transient-Party";40;0;0;"Check-Out";"2015-12-30"
"Resort Hotel";0;0;2015;"December";28;1;1;2;0;0;"BB";"ITA";"Online TA";"TA/TO";0;0;0;"D";"D";1;"No Deposit";"240";"";0;"Transient";52;0;1;"Check-Out";"2015-12-30"
"Resort Hotel";0;0;2015;"December";28;1;1;2;0;0;"BB";"SWE";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";81;1;2;"Check-Out";"2015-12-30"
"Resort Hotel";0;0;2015;"December";29;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"E";"E";0;"No Deposit";"";"";0;"Transient";65;0;0;"Check-Out";"2015-12-30"
"Resort Hotel";0;0;2015;"December";29;0;1;2;0;0;"HB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"240";"";0;"Transient";85;0;1;"Check-Out";"2015-12-30"
"Resort Hotel";0;0;2015;"December";29;0;1;2;1;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient";65;0;1;"Check-Out";"2015-12-30"
"Resort Hotel";0;0;2015;"December";29;0;2;2;0;0;"HB";"ESP";"Online TA";"TA/TO";0;0;0;"F";"F";1;"No Deposit";"241";"";0;"Transient";105;0;1;"Check-Out";"2015-12-31"
"Resort Hotel";0;0;2015;"December";31;0;1;2;0;0;"BB";"BEL";"Direct";"Direct";0;0;0;"F";"F";0;"No Deposit";"";"";0;"Transient";284;0;0;"Check-Out";"2016-01-01"
"Resort Hotel";0;0;2015;"December";31;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"D";0;"No Deposit";"";"";0;"Transient";124;1;0;"Check-Out";"2016-01-01"
"Resort Hotel";0;0;2015;"December";31;0;3;2;2;0;"BB";"PRT";"Direct";"Direct";1;0;0;"H";"H";1;"No Deposit";"";"";0;"Transient";139;1;0;"Check-Out";"2016-01-03"
"Resort Hotel";0;0;2015;"July";1;0;1;2;0;0;"BB";"FRA";"Corporate";"Corporate";0;0;0;"A";"G";0;"No Deposit";"";"110";0;"Transient";107;0;0;"Check-Out";"2015-07-02"
"Resort Hotel";0;0;2015;"July";1;0;2;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"C";"C";0;"No Deposit";"";"";0;"Transient";107;0;0;"Check-Out";"2015-07-03"
"Resort Hotel";0;0;2015;"July";2;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"G";"G";0;"No Deposit";"";"";0;"Transient";123;0;0;"Check-Out";"2015-07-03"
"Resort Hotel";0;0;2015;"July";2;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"H";"H";0;"No Deposit";"";"";0;"Transient";147;0;0;"Check-Out";"2015-07-03"
"Resort Hotel";0;0;2015;"July";2;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"240";"";0;"Transient";118;0;2;"Check-Out";"2015-07-03"
"Resort Hotel";0;0;2015;"July";4;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"D";"D";0;"No Deposit";"";"";0;"Transient";131;0;0;"Check-Out";"2015-07-05"
"Resort Hotel";0;0;2015;"July";5;1;0;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"C";1;"No Deposit";"306";"";0;"Transient";85;0;0;"Check-Out";"2015-07-06"
"Resort Hotel";0;0;2015;"July";5;1;0;2;2;0;"BB";"USA";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Group";153;0;0;"Check-Out";"2015-07-06"
"Resort Hotel";0;0;2015;"July";6;0;0;1;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"E";"H";0;"No Deposit";"250";"";0;"Transient";0;0;0;"Check-Out";"2015-07-06"
"Resort Hotel";0;0;2015;"July";7;0;1;1;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";110;0;3;"Check-Out";"2015-07-08"
"Resort Hotel";0;0;2015;"July";7;0;1;3;0;0;"HB";"PRT";"Direct";"Direct";0;0;0;"C";"C";0;"No Deposit";"";"";0;"Transient";195;1;0;"Check-Out";"2015-07-08"
"Resort Hotel";0;0;2015;"July";7;0;4;2;0;0;"BB";"NLD";"Direct";"Direct";0;0;0;"A";"A";2;"No Deposit";"";"";0;"Transient";98;0;0;"Check-Out";"2015-07-11"
"Resort Hotel";0;0;2015;"July";8;0;1;1;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"146";"";0;"Transient";61;0;0;"Check-Out";"2015-07-09"
"Resort Hotel";0;0;2015;"July";9;0;1;1;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"L";"A";0;"No Deposit";"";"";0;"Transient";82;0;0;"Check-Out";"2015-07-10"
"Resort Hotel";0;0;2015;"July";11;0;1;1;0;0;"BB";"GBR";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient";123;0;0;"Check-Out";"2015-07-12"
"Resort Hotel";0;0;2015;"July";11;0;1;2;0;0;"BB";"ESP";"Direct";"Direct";0;0;0;"G";"G";0;"No Deposit";"";"";0;"Transient";153;0;0;"Check-Out";"2015-07-12"
"Resort Hotel";0;0;2015;"July";11;0;1;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";131;0;1;"Check-Out";"2015-07-12"
"Resort Hotel";0;0;2015;"July";11;0;1;2;0;0;"HB";"DEU";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"240";"";0;"Transient";145;0;1;"Check-Out";"2015-07-12"
"Resort Hotel";0;0;2015;"July";13;1;1;2;0;0;"BB";"AUS";"Online TA";"TA/TO";0;0;0;"A";"C";0;"No Deposit";"240";"";0;"Transient";118;1;0;"Check-Out";"2015-07-15"
"Resort Hotel";0;0;2015;"July";13;1;1;4;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"L";"H";0;"No Deposit";"";"";0;"Transient";150;0;0;"Check-Out";"2015-07-15"
"Resort Hotel";0;0;2015;"July";13;1;3;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"167";"";0;"Transient";114;0;0;"Check-Out";"2015-07-17"
"Resort Hotel";0;0;2015;"July";14;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"C";0;"No Deposit";"";"";0;"Transient";134;0;0;"Check-Out";"2015-07-15"
"Resort Hotel";0;0;2015;"July";14;0;4;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"C";0;"No Deposit";"240";"";0;"Transient";111;0;1;"Check-Out";"2015-07-18"
"Resort Hotel";0;0;2015;"July";15;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"E";"E";0;"No Deposit";"";"";0;"Transient";154;1;0;"Check-Out";"2015-07-16"
"Resort Hotel";0;0;2015;"July";16;0;2;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"E";0;"No Deposit";"";"";0;"Transient";125;0;2;"Check-Out";"2015-07-18"
"Resort Hotel";0;0;2015;"July";16;0;2;2;2;0;"BB";"PRT";"Direct";"Direct";0;0;0;"H";"G";1;"No Deposit";"";"";0;"Transient";198;1;0;"Check-Out";"2015-07-18"
"Resort Hotel";0;0;2015;"July";16;2;3;2;0;0;"BB";"ISR";"Online TA";"TA/TO";0;0;0;"F";"E";0;"No Deposit";"241";"";0;"Transient";126;0;0;"Check-Out";"2015-07-21"
"Resort Hotel";0;0;2015;"July";17;0;1;2;0;0;"BB";"ESP";"Direct";"Direct";0;0;0;"F";"F";0;"No Deposit";"";"";0;"Transient";179;0;0;"Check-Out";"2015-07-18"
"Resort Hotel";0;0;2015;"July";17;0;1;2;0;0;"BB";"NZL";"Direct";"Direct";0;0;0;"D";"D";0;"No Deposit";"";"";0;"Transient";154;0;0;"Check-Out";"2015-07-18"
"Resort Hotel";0;0;2015;"July";17;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";1;0;0;"A";"A";2;"No Deposit";"240";"";0;"Group";113;0;0;"Check-Out";"2015-07-18"
"Resort Hotel";0;0;2015;"July";18;0;1;2;2;0;"FB";"PRT";"Direct";"Direct";0;0;0;"C";"C";0;"No Deposit";"";"";0;"Transient";249;0;0;"Check-Out";"2015-07-19"
"Resort Hotel";0;0;2015;"July";19;1;0;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"241";"";0;"Group";103;0;0;"Check-Out";"2015-07-20"
"Resort Hotel";0;0;2015;"July";19;1;0;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient";98;0;0;"Check-Out";"2015-07-20"
"Resort Hotel";0;0;2015;"July";19;1;0;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"D";0;"No Deposit";"";"";0;"Transient";98;0;0;"Check-Out";"2015-07-20"
"Resort Hotel";0;0;2015;"July";19;1;0;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"";"240";0;"Group";88;0;0;"Check-Out";"2015-07-20"
